id_miejscowosci,nazwa_wspolczesna,nazwa_16w,charakter_osady,rodzaj_wlasnosci,powiat_p,woj_p,wielkosc_karto,lat,lon
Ciechocino_pck_pmr,Ciechocino,Ciechocin,wieś,k,pucki,pomorskie,mała,54.6139225685040657,18.348161831699894
Chrosle_gbn_raw,Chróśle,Chrośle,wieś,s,gąbiński,rawskie,mała,52.2777951510000705,19.9029048140000597
Rostylice_snd_snd,Roztylice,Rostylice,wieś,s,sandomierski,sandomierskie,mała,50.8427899170000757,21.2205506260001542
Lubosz_pzn_pzn,Lubosz,Lubosz,wieś,s,poznański,poznańskie,duża,52.5282501093300596,16.1897363998174058
Okurowo_Brzozowo_kol_maz,Brzozowo,Okurowo-Brzozowo,wieś,s,kolneński,mazowieckie,mała,53.4938511890001251,21.9163152139996882
Bojanowo_Gozdzie_rac_plc,Bojanowo,Bojanowo-Goździe,wieś,s,raciąski,płockie,mała,52.9193190505339288,20.072349327859353
Bojanczyce_scz_krk,,Bojańczyce,wieś,s,szczyrzycki,krakowskie,mała,49.8238070190000428,20.2124745040000455
Boleszyn_mch_chl,Boleszyn,Boleszyn,wieś,d,michałowski,chełmińskie,mała,53.3237977467636171,19.7182348289319798
Bolecino_scn_maz,Bolęcin,Bolęcino,wieś,s,sąchocki,mazowieckie,mała,52.655279827000065,20.5169443480000702
Bolecin_prs_krk,,Bolęcin,wieś,s,proszowicki,krakowskie,mała,50.117633132000023,19.4829548160000279
Bolszewo_pck_pmr,Bolszewo,Bolszewo,wieś,s,pucki,pomorskie,mała,54.612043659405586,18.1824152076572609
Borek_osw_maz,,Borek,wieś,s,ostrowski,mazowieckie,mała,52.9405416350000806,21.7184321499999839
Wojciki_lcz_lcz,Borki,Wójciki,osada folwarczna,m,łęczycki,łęczyckie,,52.0357614560000243,19.2064840460000639
Borki_Paduchy_luk_lub,,Borki Paduchy,wieś,s,łukowski,lubelskie,mała,52.083994683000256,22.3418451940007508
Borki_drb_szd_srd,Borki Drużbińskie,Borki,wieś,s,szadkowski,sieradzkie,mała,51.846123217000077,18.8071781150000135
Poddabice_lcz_lcz,Poddębice,Poddąbice,miasto,s,łęczycki,łęczyckie,miasteczko,51.8915121310000202,18.9549771300000351
Krosnowa_Wola_raw_raw,Wólka Krosnowska,Krosnowa Wola,wieś,s,rawski,rawskie,mała,51.8838337070000506,19.8958698390000883
Ruda_Tarnowska_gar_maz,,Ruda Tarnowska,wieś,s,garwoliński,mazowieckie,mała,51.7852354080000978,21.4499452550002268
Kulesze_Podawce_blk_pdl,Kulesze-Podawce,Kulesze-Podawce,wieś,s,bielski,podlaskie,mała,53.0063978329783865,22.5308494472120948
Rudka_cho_lub_lub,Ruda Maciejowska,Rudka,wieś,s,lubelski,lubelskie,mała,51.1432334010001171,22.0553391810011163
Cielnice_pzd_kls,Cielmice,Cielmice,wieś,s,pyzdrski,kaliskie,mała,51.8939688267487469,17.2771353417040885
Ciepla_rdm_snd,,Ciepła,wieś,s,radomski,sandomierskie,mała,51.3096803410000248,20.9185391480000966
Cierszewo_plc_plc,,Cierszewo,wieś,d,płocki,płockie,mała,52.5957267986529899,19.5375518942047464
Borowe_grc_maz,,Borowe,wieś,d,grójecki,mazowieckie,mała,51.6522319470000753,20.7851577280000441
Lapy_Zaki_blk_pdl,,Łapy-Żaki,wieś,s,bielski,podlaskie,,,
Borowo_ksc_pzn,Borowo,Borowo,wieś,s,kościański,poznańskie,duża,52.1185512997819984,16.7887363193099333
Gielzow_brz_lcz,,Giełzów,wieś,k,brzeziński,łęczyckie,mała,51.4990724890000635,20.2436734420000377
Rudniki_szd_srd,,Rudniki,wieś,s,szadkowski,sieradzkie,mała,51.7939397580001,18.7741507530000575
Chraplewo_pzn_pzn,Chraplewo,Chraplewo,wieś,s,poznański,poznańskie,mała,52.399106142405067,16.2838828029842375
Turowo_pzn_pzn,Turowo,Turowo,wieś,s,poznański,poznańskie,mała,52.4578737706255254,16.304515943303624
Cieszenie_mrw_pmr,Cieszenie,Cieszenie,osada folwarczna,s,mirachowski,pomorskie,,54.3423279844694918,18.0565309160384331
Cieszecin_wln_srd,,Cieszęcin,wieś,s,wieluński,sieradzkie,mała,51.3439258680000279,18.181423444000032
Cieszkowy_wsl_snd,,Cieszkowy,wieś,s,wiślicki,sandomierskie,mała,50.3301221510000261,20.5336212590000251
Ciski_osl_maz,Cisk,Ciski,wieś,s,ostrołęcki,mazowieckie,mała,52.9618700450000901,21.5434663290000472
Wola_Lubielska_kam_maz,,Wólka Lubielska,wieś,s,kamieniecki,mazowieckie,mała,52.7645802950001084,21.3976227060000141
Jablonowo_Niedzialki_blk_pdl,Niedziałki,Jabłonowo-Niedziałki,wieś,s,bielski,podlaskie,mała,53.0292855771587739,22.74396135025777
Karchow_Panski_szd_srd,Charchów Pański,Karchów Pański,wieś,s,szadkowski,sieradzkie,mała,51.8253115340000363,18.8503211510000455
Stryjow_prs_krk,Kraków-Stryjów,Stryjów,wieś,s,proszowicki,krakowskie,mała,50.0581792850000298,20.1287044850000747
Dobrzynia_bck_krk,Dobrynia,Dobrzynia,wieś,s,biecki,krakowskie,mała,49.6334522050000402,21.4125247340004883
Rudki_wlc_pzn,Rudki,Rudki,wieś,s,wałecki,poznańskie,mała,53.4030045643725941,16.3633769496845112
Czatom_gzn_kls,Cotoń,Czatom,wieś,d,gnieźnieński,kaliskie,mała,52.6756236241696882,17.646737367284107
Ksieza_Kepka_kwl_bkj,Księża Kępka,Kępka Duchowna,wieś,d,kowalski,brzeskie kujawskie,mała,52.4945578821264149,19.0801363378027702
Ostrow_d_pzn_pzn,,Ostrów,pustka,,poznański,poznańskie,,,
Cyganowka_gar_maz,,Cyganówka,wieś,s,garwoliński,mazowieckie,mała,51.8627347730000565,21.4385844530002565
Clo_prs_krk,Kraków-Cło,Cło,wieś,s,proszowicki,krakowskie,mała,50.0797490989999972,20.1822542560001033
Cynkow_lub_lub,,Cynków,wieś,s,lubelski,lubelskie,mała,51.2900508535745985,22.2473859657769424
Czachowo_Wielkie_bls_plc,Czachowo,Czachowo Wielkie,wieś,s,bielski,płockie,mała,52.6828408867976421,19.6685593112633867
Czaplinek_czr_maz,,Czaplinek,wieś,s,czerski,mazowieckie,mała,51.9471599260000403,21.1320734580000718
Wielowies_ost_inw_inw,Wielowieś,Wielawieś,wieś,k,inowrocławski,inowrocławskie,mała,52.8832514412527672,18.3786953176424603
Lipno_mln_pdl,Lipno,Lipno,wieś,s,mielnicki,podlaskie,mała,52.3333265896951332,22.8184543640396953
Chrzastowo_ksc_pzn,Chrząstowo,Chrząstowo,wieś,s,kościański,poznańskie,mała,52.0667750908612277,17.1201002642893592
Glowczyn_dbr_dbr,Główczyn,Główczyno,wieś,s,dobrzyński,ziemia dobrzyńska,mała,52.6897591503318878,19.2825491394438941
Zerniki_inw_inw,Żerniki,Żerniki,wieś,s,inowrocławski,inowrocławskie,mała,52.713137065005931,18.2559210453015908
Boguszyn_ksc_pzn,Boguszyn,Boguszyno,wieś,s,kościański,poznańskie,mała,52.0660441503101481,17.3331010660996476
Boruchowo_pzn_pzn,Boruchowo,Boruchowo,wieś,s,poznański,poznańskie,mała,52.7578746835893355,16.8888167318190021
Boruszowa_wsl_snd,Borusowa,Boruszowa,wieś,k,wiślicki,sandomierskie,mała,50.2743807930000344,20.8004104900001252
Boruszyn_pzn_pzn,Boruszyn,Boruszyno,wieś,s,poznański,poznańskie,mała,52.7729484759321039,16.6433855570112819
Wola_Konopczyna_luk_lub,Wólka Konopna,Wola Konopczyna,wieś,s,łukowski,lubelskie,mała,52.0362536580003763,22.4701884120010185
Zadworze_wrs_maz,,Zadworze,wieś,s,warszawski,mazowieckie,,,
Nogawczyna_plz_snd,Nagawczyna,Nogawczyna,wieś,s,pilzneński,sandomierskie,mała,50.0522546860000546,21.466279540000567
Lobodzice_ptr_srd,Łobudzice,Łobodzice,wieś,s,piotrkowski,sieradzkie,mała,51.4476279850000324,19.2540282690000488
Zukowo_Wawrzetki_rac_plc,Żukowo-Wawrzonki,Żukowo-Wawrzętki,wieś,s,raciąski,płockie,mała,52.764011024589287,20.0525255387228363
Chmielewo_wrk_maz,Chmielów,Chmielewo,wieś,s,warecki,mazowieckie,mała,51.8166934040000484,21.3478161040001275
Wywla_llw_krk, ,Wywła,wieś,s,lelowski,krakowskie,mała,50.615191258000074,19.9174557520000199
Guzdzino_ksc_pzn,Goździno,Guździno,pustka,s,kościański,poznańskie,,52.1663534450852424,16.2899077538551111
Stary_Kobylin_pzd_kls,,Stary Kobelin,wieś,s,pyzdrski,kaliskie,mała,51.7095852509795506,17.2182904578656917
Tuleja_pzd_kls,,Tuleja,wieś,k,pyzdrski,kaliskie,,,
Lubienko_bck_krk,,Łubienko,wieś,d,biecki,krakowskie,mała,49.6508962160000493,21.5680733180008026
Suleje_luk_lub,,Suleje,wieś,s,łukowski,lubelskie,mała,51.9582930200002906,22.4327841070010763
Seroczyno_Wola_osl_maz,Wólka Seroczyńska,Seroczyno-Wola,wieś,s,ostrowski,mazowieckie,mała,52.9159545570001626,21.8574056089999864
Brzeskorystew_Mniejszy_kcn_kls,Brzyskorzystewko,Brzeskorzystew Mniejsza,wieś,s,kcyński,kaliskie,mała,52.8914827787627928,17.6925579867204874
Goniwilk_stz_snd,,Goniwilk,wieś,s,stężycki,sandomierskie,mała,51.8312268980001249,21.8411697520003649
Wola_Petkowska_rdm_snd,Wólka Pętkowska,Wola Pętkowska,wieś,s,radomski,sandomierskie,mała,51.0033747520001128,21.623952628000449
Borzyslawice_lcz_lcz,Borysławice Kościelne - część,Borzysławice,wieś,s,łęczycki,łęczyckie,mała,52.2388124593644392,18.8177137579001226
Chodakowo_Nagorne_sch_raw,Chodakówek,Chodakowo Nagórne,wieś,s,sochaczewski,rawskie,mała,52.2621699830000352,20.2897737350000291
Borzewicko_szd_srd,Borzewisko,Borzewicko,wieś,s,szadkowski,sieradzkie,duża,51.9084790100000575,18.7915802060000097
Kotlinki_Wielkie_szd_srd,Kotliny,Kotlinki Wielkie,wieś,s,szadkowski,sieradzkie,mała,51.6834430620000589,18.9183888280000403
Serniki_lub_lub,,Serniki,wieś,s,lubelski,lubelskie,mała,51.4366406660004927,22.6563627780029897
Bozatki_knn_kls,Bożatki,Bożatki,wieś,s,koniński,kaliskie,mała,52.1222128161980791,18.0461232620897469
Lyskowice_szd_srd,Łyszkowice,Łyskowice,wieś,s,szadkowski,sieradzkie,mała,51.8534992960000451,18.7175227270000377
Unislaw_chl_chl,Unisław,Unisław,wieś,d,chełmiński,chełmińskie,mała,53.2110410536251948,18.3790374901670432
Paclaw_knn_kls,,Pącław,wieś,s,koniński,kaliskie,,,
Czarne_lpn_dbr,Czarne,Czarne,wieś,s,lipnowski,ziemia dobrzyńska,duża,52.7846599410837527,19.2604277983847361
Debowo_blk_pdl,Dębowo,Dębowo,wieś,s,bielski,podlaskie,mała,52.7232774003216278,22.96345268489004
Swartezel_wlc_pzn,Czarne Wielkie,Swartęzel Wielki,wieś,k,wałecki,poznańskie,mała,53.6472927946449545,16.2785869158491217
Borzymowie_kam_maz,Borzymy,Borzymowie,osada młyńska,k,kamieniecki,mazowieckie,,52.5047141700000779,21.640242133000136
Wola_Boska_wrk_maz,Boska Wola,Wola Boska,wieś,s,warecki,mazowieckie,mała,51.7102815660000417,21.1557657940001356
Malice_obr_snd_snd,,Malice,wieś,d,sandomierski,sandomierskie,mała,50.6749323570000669,21.6571143800006034
Czarna_Wies_prs_krk,Kraków-Czarna Wieś,Czarna Wieś,wieś,kd,proszowicki,krakowskie,mała,50.0681451340000692,19.917111477000045
Swichow_wsl_snd,Sichów Duży,Świchów,wieś,s,wiślicki,sandomierskie,mała,50.492794440000047,21.1442702110001477
Kopaino_knn_kls,Kopojno,Kopajno,wieś,d,koniński,kaliskie,mała,52.1655298837201826,17.9892166266965425
Rozwadow_Setki_luk_lub,Sętki,Rozwadów Sętki,wieś,s,łukowski,lubelskie,mała,51.8355555280002989,22.4241171720012424
Czarnocin_tcz_pmr,Czarnocin,Czarnocin,osada folwarczna,k,tczewski,pomorskie,,54.0353638854536982,18.4213001707815884
Czarnoska_kls_kls,Czarnuszka,Czarnoska,wieś,s,kaliski,kaliskie,mała,51.8563515865798834,17.6992246557593162
Czartki_kls_kls,Czartki,Czartki,wieś,s,kaliski,kaliskie,mała,51.8339773477987293,18.1601760230952571
Czarzaste_Chodupki_prz_maz,,Czarzaste-Chodupki,wieś,s,przasnyski,mazowieckie,mała,53.230652396000032,20.8065589080000883
Bozejewice_inw_inw,Bożejewice,Bożejewice,wieś,s,inowrocławski,inowrocławskie,mała,52.687220867700475,18.2428956724902633
Krasne_scz_krk,Krasne-Lasocice - część,Krasne,wieś,s,szczyrzycki,krakowskie,mała,49.811576590000044,20.224181452000014
Chodupie_prz_maz,Chodup,Chodupie,wieś,s,przasnyski,mazowieckie,mała,52.9293516140000619,21.0067476890000293
Witkowice_scz_krk,,Witkowice,wieś,s,szczyrzycki,krakowskie,mała,49.9266854770000492,20.0470346970001145
Gawrony_chl_kls_kls,,Gawrony,pustka,s,kaliski,kaliskie,,,
Bozejewice_Wielkie_kcn_kls,Bożejewice,Bożejewice Wielgie,wieś,s,kcyński,kaliskie,mała,52.8161039289831749,17.6834658411764529
Dziurow_swi_snd_snd,,Dziurów,przedmieście,d,sandomierski,sandomierskie,małe,50.8095299350001355,21.7988291480008094
Siedlec_wsl_snd,Sielec,Siedlec,wieś,s,wiślicki,sandomierskie,mała,50.5442368200000445,21.123687595000181
Sienica_Dacbogi_nur_maz,Siennica-Daćbogi,Sienica-Daćbogi,wieś,s,nurski,mazowieckie,mała,52.8024931220002216,22.3968663579998264
Siedlec_opc_snd,Sielec,Siedlec,wieś,s,opoczyński,sandomierskie,mała,51.3467992460000531,20.3979583920000778
Czarze_chl_chl,Czarże,Czarze,wieś,s,chełmiński,chełmińskie,mała,53.2215912107045384,18.2686689414670127
Puszcza_rds_srd,Puszcza Osińska,Puszcza,wieś,s,radomszczański,sieradzkie,mała,51.2948097010000552,19.1604822450000043
Mojcza_chc_snd,,Mojcza,wieś,d,chęciński,sandomierskie,mała,50.8408282610000626,20.6850036970000808
Brzuze_rpn_dbr,Brzuze,Brzoza,wieś,s,rypiński,ziemia dobrzyńska,mała,53.0528722911106243,19.2639206417100937
Bulakowo_pzd_kls,Bułaków,Bułakowo,wieś,s,pyzdrski,kaliskie,mała,51.8218844266598708,17.3064626312871219
Sienica_Dmochy_nur_maz,Siennica-Puziki,Sienica-Dmochy,wieś,s,nurski,mazowieckie,mała,52.8121848500003139,22.4013380759998135
Trzebucza_liw_maz,,Trzebucza,wieś,s,liwski,mazowieckie,mała,52.233593248000119,21.8847245660002265
Wolka_Przytuly_was_maz,Wólka Piaseczna,Wólka Przytuły,wieś,k,wąsoski,mazowieckie,mała,53.5156571440005138,22.7239158269977501
Tuszewo_mch_chl,Tuszewo,Tuszowo,wieś,d,michałowski,chełmińskie,duża,53.4559770070198184,19.7785430334399166
Czaslawice_scz_krk,Cerekiew - część,Czasławice,wieś,s,szczyrzycki,krakowskie,mała,50.0995688500000398,20.5093638960000071
Czatkowice_prs_krk,,Czatkowice,wieś,d,proszowicki,krakowskie,mała,50.1492561690000542,19.644389348000022
Polikno_kcn_kls,Polichno,Polikno,wieś,k,kcyński,kaliskie,mała,53.1043222456725914,17.5319910861012254
Masie_blk_pdl,Masie,Masie,wieś,s,bielski,podlaskie,mała,53.3942060567331609,22.7203438163487945
Sienica_II_nur_maz,"Siennica-Łukasze, Siennica-Szymanki",Sienica II,wieś,s,nurski,mazowieckie,mała,52.8008167010003291,22.4363534369997879
Bienkowice_dzw_scz_krk,,Bieńkowice,wieś,s,szczyrzycki,krakowskie,mała,49.9066147230000681,20.0441079600000762
Borzewo_plc_plc,Bożewo,Borzewo,wieś,s,płocki,płockie,duża,52.7156689770418296,19.5564723098494007
Brajciszewo_Maly_Brok_zmb_maz,Brajszewo-Sierzputy,Brajciszewo-Mały Brok,wieś,s,zambrowski,mazowieckie,mała,52.9057131190001826,22.3007789729997974
Branica_rdm_snd,,Branica,wieś,s,radomski,sandomierskie,mała,51.5940624119999995,20.9034113040001017
Gowory_szd_srd,,Gowory,wieś,s,szadkowski,sieradzkie,mała,51.5302899530000715,18.9325104030000482
Branica_luk_lub,,Branica,wieś,s,łukowski,lubelskie,mała,51.742018693000503,22.6993240270023335
Bolechowo_pzn_pzn,Bolechowo,Bolechowo,wieś,d,poznański,poznańskie,mała,52.5452583518631471,16.9909166318009959
Malachowo_Wierzbieczicz_gzn_kls,Małachowo-Wierzbiczany,Małachowo Wierzbięcice,wieś,s,gnieźnieński,kaliskie,mała,52.4372687725461191,17.7509887057304141
Bratkowka_plz_snd,,Bratkówka,wieś,s,pilzneński,sandomierskie,mała,49.7591583860001236,21.7182187510010252
Czajkowo_ksc_pzn,Czajkowo,Czajkowo,wieś,s,kościański,poznańskie,mała,51.8557096657085523,16.9432459335594388
Potulino_kcn_kls,Potulin,Potulino,wieś,s,kcyński,kaliskie,mała,52.9854741924296917,17.2906931868730283
Radojewice_inw_inw,Radojewice,Radojewice,wieś,s,inowrocławski,inowrocławskie,mała,52.7513741670167136,18.4180538939998222
