id,index,viv.x,powiat,name,oname,rid,pow,grcode,code,geom,town,viv.y,jg_geom
Wierzchówka_bra_brac,120168,brac,braclawski,zwierzchowka,Wierzchówka,18614,bra,brac_bra,zwierzchowka_brac_bra,"[3247200.931897749, 6180620.253974445]",,,
ladyzyn_bra_brac,120169,brac,braclawski,ladyzyn,Ładyżyn,23268,bra,brac_bra,ladyzyn_brac_bra,"[3256889.084090402, 6220988.54940567]",,,
barysz_hal_rus,120201,rus,halicki,barysz,Barysz,4449,hal,rus_hal,barysz_rus_hal,"[2814759.5386961773, 6281773.326294286]","Barysh, Ukraine",Tarnopol,"{'lat': '49.033333333333', 'long': '25.266666666667'}"
Baworów_tre_rus,120202,rus,trembowelski,baworow,Baworów,4452,tre,rus_tre,baworow_rus_tre,"[2863158.195826336, 6351015.860082522]",,,
Białobożnica_tre_rus,120203,rus,trembowelski,bialoboznica,Białobożnica,4854,tre,rus_tre,bialoboznica_rus_tre,"[2858028.8985394263, 6282658.869691625]",,,
białobożnica_tre_rus,120204,rus,trembowelski,biloboznica,Białobożnica,4854,tre,rus_tre,biloboznica_rus_tre,"[2858028.8985394263, 6282658.869691625]",,,
Bohorodczany_hal_rus,120205,rus,halicki,bohorodczany,Bohorodczany,1939,hal,rus_hal,bohorodczany_rus_hal,"[2731661.9498803196, 6242448.406058243]","Bohorodchany, Ukraine",Stanisławów,"{'lat': '48.8', 'long': '24.533333333333'}"
bołszowce_hal_rus,120206,rus,halicki,bolszowiec,Bołszowce,2003,hal,rus_hal,bolszowiec_rus_hal,"[2753871.5656132847, 6305769.912400876]",,,
buczacz_hal_rus,120207,rus,halicki,buczacz,Buczacz,2660,hal,rus_hal,buczacz_rus_hal,"[2824715.577273983, 6284525.893386741]","Buchach, Ukraine",Tarnopol,"{'lat': '49.083333333333', 'long': '25.4'}"
budzanów_tre_rus,120208,rus,trembowelski,budzanow,Budzanów,6220,tre,rus_tre,budzanow_rus_tre,"[2863117.4403026076, 6302253.086431821]","Budaniv, Ukraine",Tarnopol,"{'lat': '49.166666666667', 'long': '25.716666666667'}"
bukaczowce_hal_rus,120209,rus,halicki,bukaszowce,Bukaszowce,22360,hal,rus_hal,bukaszowce_rus_hal,"[2728114.7597817807, 6317139.204531528]","Bukachivtsi, Ukraine",Stanisławów,"{'lat': '49.25', 'long': '24.5'}"
bursztyn_hal_rus,120210,rus,halicki,bursztyn,Bursztyn,2674,hal,rus_hal,bursztyn_rus_hal,"[2742740.742423976, 6318607.736556161]","Burshtyn, Ukraine",Stanisławów,"{'lat': '49.266666666667', 'long': '24.633333333333'}"
chorostków_tre_rus,120211,rus,trembowelski,chorostkow,Chorostków,5151,tre,rus_tre,chorostkow_rus_tre,"[2884995.6608555517, 6312159.234441529]","Khorostkiv, Ukraine",Tarnopol,"{'lat': '49.233333333333', 'long': '25.916666666667'}"
kol_rus,120212,rus,kolomyjski,czernelica,Czernelica,4461,kol,rus_kol,czernelica_rus_kol,"[2830730.355812032, 6242843.8599667065]",,,
Czortków_tre_rus,120213,rus,trembowelski,czortkow,Czortków,3407,tre,rus_tre,czortkow_rus_tre,"[2872923.763982213, 6277608.984423526]","Chortkiv, Ukraine",Tarnopol,"{'lat': '49.016666666667', 'long': '25.8'}"
chomiaków_hal_rus,120214,rus,halicki,delatyn,Chomiaków,5606,hal,rus_hal,delatyn_rus_hal,"[2748954.514324952, 6244936.897012516]",,,
_tre_rus,120215,rus,trembowelski,grzymalow,Grzymałów,2664,tre,rus_tre,grzymalow_rus_tre,"[2896962.3211218785, 6331801.624242898]","Hrymayliv, Ukraine",Tarnopol,"{'lat': '49.333333333333', 'long': '26.033333333333'}"
kol_rus,120216,rus,kolomyjski,gwoωdziec,Gwoździec,3495,kol,rus_kol,gwoωdziec_rus_kol,"[2816759.2178350626, 6205166.16304524]",,,
halicz_hal_rus,120217,rus,halicki,halicz,Halicz,24172,hal,rus_hal,halicz_rus_hal,"[2755527.3169425167, 6292413.24470933]","Halych, Ukraine",Stanisławów,"{'lat': '49.116666666667', 'long': '24.733333333333'}"
_kol_rus,120218,rus,kolomyjski,horodenka,Horodenka,22364,kol,rus_kol,horodenka_rus_kol,"[2837293.541564006, 6220806.68016728]","Horodenka, Ukraine",Stanisławów,"{'lat': '48.666666666667', 'long': '25.5'}"
_hal_rus,120219,rus,halicki,horozanka,Horożanka,2782,hal,rus_hal,horozanka_rus_hal,"[2775419.9322115453, 6299287.460047563]",,,
jezupol_hal_rus,120221,rus,halicki,jezupol,Jezupol,2666,hal,rus_hal,jezupol_rus_hal,"[2758669.9921072116, 6280103.278526264]","Yezupil', Ukraine",Stanisławów,"{'lat': '49.033333333333', 'long': '24.783333333333'}"
kakielniki_hal_rus,120222,rus,halicki,kakielniki,kakielniki,,hal,rus_hal,kakielniki_rus_hal,,,,
kopyczyńce_tre_rus,120225,rus,trembowelski,kopyczynce,Kopyczyńce,22368,tre,rus_tre,kopyczynce_rus_tre,"[2885200.382931482, 6293086.903555133]","Kopychyntsi, Ukraine",Tarnopol,"{'lat': '49.1', 'long': '25.933333333333'}"
kosów_kol_rus,120226,rus,kolomyjski,kosow,Kosów,22369,kol,rus_kol,kosow_rus_kol,"[2793950.52286342, 6161147.727125681]","Kosiv, Ukraine",Stanisławów,"{'lat': '48.316666666667', 'long': '25.1'}"
_tre_rus,120227,rus,trembowelski,kozlow,Kozłów,2820,tre,rus_tre,kozlow_rus_tre,"[2822050.3805220416, 6369711.247920042]","Kozliv, Ukraine",Tarnopol,"{'lat': '49.55', 'long': '25.35'}"
_kol_rus,120228,rus,kolomyjski,kolomyja,Kołomyja,22367,kol,rus_kol,kolomyja_rus_kol,"[2787582.283243707, 6196344.259817851]","Kolomyya, Ukraine",Stanisławów,"{'lat': '48.533333333333', 'long': '25.033333333333'}"
kupczyńce_tre_rus,120229,rus,trembowelski,kupczynce,Kupczyńce,24211,tre,rus_tre,kupczynce_rus_tre,"[2823502.3500279086, 6351548.5011084005]","Kopychyntsi, Ukraine",Tarnopol,"{'lat': '49.1', 'long': '25.933333333333'}"
_kol_rus,120230,rus,kolomyjski,kuty,Kuty,1988,kol,rus_kol,kuty_rus_kol,"[2803590.8170815124, 6149322.177066036]","Kuty, Ukraine",Stanisławów,"{'lat': '48.25', 'long': '25.183333333333'}"
_kol_rus,120231,rus,kolomyjski,kulaczkowce,Kułaczkowce,1987,kol,rus_kol,kulaczkowce_rus_kol,"[2817312.2089804704, 6200022.847535466]","Kulchyny, Ukraine",Ukraine SSR,"{'lat': '49.75', 'long': '26.9'}"
martynow_hal_rus,120232,rus,halicki,martynow,Martynów Nowy,2001,hal,rus_hal,martynow_rus_hal,"[2734415.975371508, 6312082.502738907]",,,
mariampol_hal_rus,120233,rus,halicki,maryampol,Mariampol,1999,hal,rus_hal,maryampol_rus_hal,"[2768098.0177013874, 6278916.971157738]",,,
mariampol_hal_rus,120234,rus,halicki,maryampol_and_jezupol,Mariampol,1999,hal,rus_hal,maryampol_and_jezupol_rus_hal,"[2768098.0177013874, 6278916.971157738]",,,
michalcze_kol_rus,120235,rus,kolomyjski,michalcze,Michalcze,4484,kol,rus_kol,michalcze_rus_kol,"[2844766.475833081, 6237657.348843831]",,,
mikulińce_tre_rus,120236,rus,trembowelski,mikulince,Mikulińce,2002,tre,rus_tre,mikulince_rus_tre,"[2852138.0510358545, 6340726.719344575]","Mikulintsy, Ukraine",Tarnopol,"{'lat': '49.4', 'long': '25.6'}"
nadwórna_hal_rus,120238,rus,halicki,nadworna,Nadwórna,2011,hal,rus_hal,nadworna_rus_hal,"[2735186.5410805484, 6212425.995000599]","Nadvirna, Ukraine",Stanisławów,"{'lat': '48.633333333333', 'long': '24.583333333333'}"
niżniów_hal_rus,120239,rus,halicki,nizniow,Niżniów,4973,hal,rus_hal,nizniow_rus_hal,"[2795805.5602832776, 6266054.995832755]","Nyzhniv, Ukraine",Stanisławów,"{'lat': '48.95', 'long': '25.083333333333'}"
obertyn_kol_rus,120240,rus,kolomyjski,obertyn,Obertyn,6371,kol,rus_kol,obertyn_rus_kol,"[2802122.841657834, 6224133.772801006]","Obertyn, Ukraine",Stanisławów,"{'lat': '48.7', 'long': '25.166666666667'}"
ottynia_hal_rus,120241,rus,halicki,otynia,Ottynia,22372,hal,rus_hal,otynia_rus_hal,"[2768035.9646361456, 6229565.184434591]",,,
pistyń_kol_rus,120242,rus,kolomyjski,pistynia,Pistyń,2690,kol,rus_kol,pistynia_rus_kol,"[2786152.678474021, 6166808.472843168]",,,
_hal_rus,120243,rus,halicki,podhajce,Podhajce,2692,hal,rus_hal,podhajce_rus_hal,"[2797206.558729638, 6320429.353080722]","Pidhaytsi, Ukraine",Tarnopol,"{'lat': '49.266666666667', 'long': '25.133333333333'}"
podkamien_lwo_rus_hal_rus,120244,rus,halicki,podkamien,Podkamień,22373,hal,rus_hal,podkamien_rus_hal,"[2818489.8037377857, 6436391.078480446]","Pidkamin, Ukraine",Tarnopol,"{'lat': '49.933333333333', 'long': '25.316666666667'}"
rohatyn_hal_rus,120246,rus,halicki,rohatyn,Rohatyn,2024,hal,rus_hal,rohatyn_rus_hal,"[2742074.1965598483, 6344143.636819413]","Rohatyn, Ukraine",Stanisławów,"{'lat': '49.416666666667', 'long': '24.616666666667'}"
skałat_tre_rus,120247,rus,trembowelski,skalat,Skałat,2035,tre,rus_tre,skalat_rus_tre,"[2890809.970378758, 6348848.677303573]","Skalat, Ukraine",Tarnopol,"{'lat': '49.433333333333', 'long': '25.983333333333'}"
_kol_rus,120248,rus,kolomyjski,sniatyn,Śniatyn,2058,kol,rus_kol,sniatyn_rus_kol,"[2844943.022468042, 6181387.1570044095]","Snyatyn, Ukraine",Stanisławów,"{'lat': '48.45', 'long': '25.566666666667'}"
_hal_rus,120249,rus,halicki,solotwina,Sołotwina,2049,hal,rus_hal,solotwina_rus_hal,"[2720261.18981043, 6223835.32280405]","Solotvyn, Ukraine",Stanisławów,"{'lat': '48.7', 'long': '24.416666666667'}"
stanislawow_hal_rus,120250,rus,halicki,stanislawow,Stanisławów,2669,hal,rus_hal,stanislawow_rus_hal,"[2749923.4941484868, 6260034.3214325905]","Stanisławów, Poland",Warszawa,"{'lat': '52.3', 'long': '21.55'}"
_hal_rus,120251,rus,halicki,stratyn,Stratyn Miasto,6124,hal,rus_hal,stratyn_rus_hal,"[2750328.377895205, 6354765.51475566]",,,
_tre_rus,120252,rus,trembowelski,strusow,Strusów,2050,tre,rus_tre,strusow_rus_tre,"[2852273.267503798, 6334369.998470289]",,,
stupczate_kol_rus,120253,rus,kolomyjski,stupczate,stupczate,,kol,rus_kol,stupczate_rus_kol,,,,
suchostaw_tre_rus,120254,rus,trembowelski,suchostaw,Suchostaw,2056,tre,rus_tre,suchostaw_rus_tre,"[2878612.9288123096, 6302253.086431821]","Sukhostav, Ukraine",Tarnopol,"{'lat': '49.133333333333', 'long': '25.866666666667'}"
tarnopol_tre_rus,120255,rus,trembowelski,tarnopol,Tarnopol,2064,tre,rus_tre,tarnopol_rus_tre,"[2848799.98654277, 6370296.9643937275]","Ternopil, Ukraine",Tarnopol,"{'lat': '49.55', 'long': '25.583333333333'}"
tluste_kac_pod,120256,rus,trembowelski,towste,Touste,22379,tre,rus_tre,towste_rus_tre,"[2905751.3937407616, 6321603.459250359]",,,
_tre_rus,120257,rus,trembowelski,trembowla,Trembowla,2699,tre,rus_tre,trembowla_rus_tre,"[2861197.5565906307, 6324911.442844942]","Terebovlya, Ukraine",Tarnopol,"{'lat': '49.3', 'long': '25.716666666667'}"
tysmienica_hal_rus,120258,rus,halicki,tysmenica,Tyśmienica,2067,hal,rus_hal,tysmenica_rus_hal,"[2764681.803423607, 6258447.826395161]",,,
tłumacz_hal_rus,120259,rus,halicki,tlumacz,Tłumacz,22378,hal,rus_hal,tlumacz_rus_hal,"[2785729.39803314, 6252583.851049883]","Tlumach, Ukraine",Stanisławów,"{'lat': '48.866666666667', 'long': '25'}"
uscie_hal_rus,120260,pod,czerwonogrodzki,uscie,Uścieczko,10317,cze,pod_cze,uscie_pod_cze,"[2850061.543291253, 6236452.4937054105]",,,
wiśniowczyk_tre_rus,120261,rus,trembowelski,wisniowczyk,Wiśniowczyk,5499,tre,rus_tre,wisniowczyk_rus_tre,"[2823592.715787772, 6314564.859391703]","Vyshnivchyk, Ukraine",Tarnopol,"{'lat': '49.233333333333', 'long': '25.366666666667'}"
wojniłów_hal_rus,120262,rus,halicki,wojnilow,Wojniłów,2702,hal,rus_hal,wojnilow_rus_hal,"[2726196.5721685044, 6294855.031896317]","Voinyliv, Ukraine",Stanisławów,"{'lat': '49.133333333333', 'long': '24.5'}"
zabłotów_kol_rus,120263,rus,kolomyjski,zablotow,Zabłotów,6226,kol,rus_kol,zablotow_rus_kol,"[2814159.9363719276, 6183878.497871357]","Zabolotiv, Ukraine",Stanisławów,"{'lat': '48.466666666667', 'long': '25.283333333333'}"
zarwanica_tre_rus,120264,rus,trembowelski,zarwanica,Zarwanica,5497,tre,rus_tre,zarwanica_rus_tre,"[2823068.7137942426, 6312548.974064509]",,,
zawalow_hal_rus,120265,rus,halicki,zawalow,Zawałów,22380,hal,rus_hal,zawalow_rus_hal,"[2785146.3916872484, 6310144.600319381]","Zavalov, Ukraine",Tarnopol,"{'lat': '49.2', 'long': '25.033333333333'}"
złotniki_hal_rus,120266,rus,halicki,zlotniki,Złotniki,4510,hal,rus_hal,zlotniki_rus_hal,"[2824790.434673024, 6324950.581379647]","Zolotnyky, Ukraine",Tarnopol,"{'lat': '49.283333333333', 'long': '25.383333333333'}"
_kol_rus,120267,rus,kolomyjski,dniatyn,Datyń,4063,kol,rus_kol,dniatyn_rus_kol,"[2756796.684835188, 6713223.417775052]",,,
_hal_rus,120268,rus,halicki,lysiec,Łysiec,2862,hal,rus_hal,lysiec_rus_hal,"[2738817.4937470215, 6252029.334169096]","Lysets', Ukraine",Stanisławów,"{'lat': '48.866666666667', 'long': '24.6'}"
bialy_kamien_lwo_rus,120301,rus,lwowski,bialykamien,Biały Kamień,1931,lwo,rus_lwo,bialykamien_rus_lwo,"[2763778.0293946336, 6429092.376388077]",,,
bialy_kamien_lwo_rus,120302,rus,lwowski,bialykamien_bobrka,Biały Kamień,1931,lwo,rus_lwo,bialykamien_bobrka_rus_lwo,"[2763778.0293946336, 6429092.376388077]",,,
bolechow_zyd_rus,120303,rus,zydaczowski,bolechow,Bolechów,1944,zyd,rus_zyd,bolechow_rus_zyd,"[2655923.840726898, 6283955.649293438]","Bolekhiv, Ukraine",Stanisławów,"{'lat': '49.066666666667', 'long': '23.866666666667'}"
brody_lwo_rus,120304,rus,lwowski,brody,Brody,2658,lwo,rus_lwo,brody_rus_lwo,"[2798554.018041672, 6461936.102144017]","Brody, Ukraine",Tarnopol,"{'lat': '50.083333333333', 'long': '25.15'}"
brzezany_lwo_rus,120305,rus,lwowski,brzezany,Brzeżany,1982,lwo,rus_lwo,brzezany_rus_lwo,"[2776866.1312576756, 6351432.282082548]","Berezhany, Ukraine",Tarnopol,"{'lat': '49.45', 'long': '24.933333333333'}"
brzozdowce_zyd_rus,120306,rus,zydaczowski,brzozdowce,Brzozdowce,2021,zyd,rus_zyd,brzozdowce_rus_zyd,"[2690253.2673705244, 6353568.297149791]","Berezdivtsi, Ukraine",Lwów,"{'lat': '49.45', 'long': '24.15'}"
bobrka_lwo_rus,120307,rus,lwowski,bobrka,Bóbrka,1951,lwo,rus_lwo,bobrka_rus_lwo,"[2706013.222036614, 6384420.706958323]","Bobrka, Ukraine",Lwów,"{'lat': '49.633333333333', 'long': '24.3'}"
chodorow_zyd_rus,120308,rus,zydaczowski,chodorow,Chodorów,1938,zyd,rus_zyd,chodorow_rus_zyd,"[2707314.801188142, 6345099.164279353]","Khodoriv, Ukraine",Lwów,"{'lat': '49.4', 'long': '24.316666666667'}"
dolina_zyd_rus,120309,rus,zydaczowski,dolina,Dolina,22362,zyd,rus_zyd,dolina_rus_zyd,"[2672821.385567211, 6268446.433473415]",,,
dunajow_lwo_rus,120310,rus,lwowski,dunajow,Dunajów,1953,lwo,rus_lwo,dunajow_rus_lwo,"[2763598.5692982026, 6379589.662828675]","Dunayev, Ukraine",Tarnopol,"{'lat': '49.616666666667', 'long': '24.833333333333'}"
gliniany_lwo_rus,120311,rus,lwowski,gliniany,Gliniany,2663,lwo,rus_lwo,gliniany_rus_lwo,"[2730511.834785086, 6414637.554145779]","Hlyniany, Ukraine",Tarnopol,"{'lat': '49.816666666667', 'long': '24.516666666667'}"
gologory_lwo_rus,120312,rus,lwowski,gologory,Gołogóry,1955,lwo,rus_lwo,gologory_rus_lwo,"[2750056.886874844, 6402419.290653218]","Holohory, Ukraine",Tarnopol,"{'lat': '49.75', 'long': '24.716666666667'}"
jaryczow_lwo_rus,120315,rus,lwowski,jaryczow,Jaryczów Nowy,1972,lwo,rus_lwo,jaryczow_rus_lwo,"[2704422.4029957703, 6430712.204598033]",,,
jaworow_lwo_rus,120316,rus,lwowski,jaworow,Jaworów,1974,lwo,rus_lwo,jaworow_rus_lwo,"[2601144.3647952667, 6434780.495227762]","Yavoriv, Ukraine",Lwów,"{'lat': '49.933333333333', 'long': '23.383333333333'}"
knihynicze_lwo_rus,120318,rus,lwowski,knichynicze,Knihynicze,1977,lwo,rus_lwo,knichynicze_rus_lwo,"[2723103.6798331547, 6339948.56465124]",,,
komarno_lwo_rus,120319,rus,lwowski,komarno,Komarno,2681,lwo,rus_lwo,komarno_rus_lwo,"[2636886.387368048, 6382513.691847744]","Komarno, Ukraine",Lwów,"{'lat': '49.633333333333', 'long': '23.7'}"
kozowa_lwo_rus,120320,rus,lwowski,kozowa,Kozowa,22370,lwo,rus_lwo,kozowa_rus_lwo,"[2798438.511337803, 6348501.428063638]","Kozova, Ukraine",Tarnopol,"{'lat': '49.433333333333', 'long': '25.15'}"
kukizów_lwo_rus,120321,rus,lwowski,kukizow,Kukizów,24173,lwo,rus_lwo,kukizow_rus_lwo,"[2700695.9975748067, 6435425.236203557]","Kukeziv, Ukraine",Lwów,"{'lat': '49.933333333333', 'long': '24.266666666667'}"
kulikow_lwo_rus,120322,rus,lwowski,kulikow,Kulików,1985,lwo,rus_lwo,kulikow_rus_lwo,"[2679785.7214863556, 6440982.564053986]","Kulykiv, Ukraine",Lwów,"{'lat': '49.983333333333', 'long': '24.083333333333'}"
lwow_lwo_rus,120323,rus,lwowski,lwow,Lwów,1991,lwo,rus_lwo,lwow_rus_lwo,"[2675554.2806039285, 6418719.782354218]","Lviv, Ukraine",Lwów,"{'lat': '49.833333333333', 'long': '24'}"
narajow_lwo_rus,120325,rus,lwowski,narajow,Narajów,2687,lwo,rus_lwo,narajow_rus_lwo,"[2757993.233110002, 6365498.821824714]","Narayiv, Ukraine",Tarnopol,"{'lat': '49.533333333333', 'long': '24.766666666667'}"
nawarja_lwo_rus,120326,rus,lwowski,nawarya,Nawarja,2013,lwo,rus_lwo,nawarya_rus_lwo,"[2664319.5327762826, 6401790.4505252065]",,,
olesko_lwo_rus,120327,rus,lwowski,olesko,Olesko,22371,lwo,rus_lwo,olesko_rus_lwo,"[2769056.6561482768, 6440214.464486881]","Olesko, Ukraine",Tarnopol,"{'lat': '49.966666666667', 'long': '24.883333333333'}"
_lwo_rus,120329,rus,lwowski,podwysokie,Podwysokie,3164,lwo,rus_lwo,podwysokie_rus_lwo,"[2760741.0113076596, 6343466.870451399]",,,
pomorzany_lwo_rus,120330,rus,lwowski,pomorzany,Pomorzany,22374,lwo,rus_lwo,pomorzany_rus_lwo,"[2777144.5246048393, 6382006.323757154]","Pomoryany, Ukraine",Tarnopol,"{'lat': '49.633333333333', 'long': '24.933333333333'}"
przemyslany_lwo_rus,120331,rus,lwowski,przemysliany,Przemyślany,22376,lwo,rus_lwo,przemysliany_rus_lwo,"[2732899.706685986, 6389243.29397041]",,,
rozdol_zyd_rus,120332,rus,zydaczowski,rozdol,Rozdół,2027,zyd,rus_zyd,rozdol_rus_zyd,"[2678083.5020384314, 6353966.86759931]","Rozdil, Ukraine",Stanisławów,"{'lat': '49.466666666667', 'long': '24.066666666667'}"
rozniatow_zyd_rus,120333,rus,zydaczowski,rozniatow,Rożniatów,22377,zyd,rus_zyd,rozniatow_rus_zyd,"[2688563.303542146, 6264167.750112158]","Rozhnyativ, Ukraine",Stanisławów,"{'lat': '48.933333333333', 'long': '24.166666666667'}"
sasow_lwo_rus,120334,rus,lwowski,sasow,Sasów,2030,lwo,rus_lwo,sasow_rus_lwo,"[2775998.411789953, 6424340.74598882]","Sasiv, Ukraine",Tarnopol,"{'lat': '49.866666666667', 'long': '24.95'}"
strzeliska_lwo_rus,120338,rus,lwowski,strzeliska,Strzeliska Nowe,2055,lwo,rus_lwo,strzeliska_rus_lwo,"[2716512.627485943, 6362527.65711889]",,,
lwow_lwo_rus,120339,rus,lwowski,suburb_of_lwow,Lwów,1991,lwo,rus_lwo,suburb_of_lwow_rus_lwo,"[2675554.2806039285, 6418719.782354218]",,,
szczerzec_lwo_rus,120341,rus,lwowski,szczerzec,Szczerzec,2697,lwo,rus_lwo,szczerzec_rus_lwo,"[2654751.0366324806, 6385892.415638327]","Shchyrets, Ukraine",Lwów,"{'lat': '49.65', 'long': '23.866666666667'}"
_lwo_rus,120342,rus,lwowski,winniki,Winniki,3016,lwo,rus_lwo,winniki_rus_lwo,"[2687370.492150577, 6413415.523866906]","Vynnyky, Ukraine",Lwów,"{'lat': '49.816666666667', 'long': '24.1'}"
wybranowka_lwo_rus,120343,rus,lwowski,wybranowka,Wybranówka,5582,lwo,rus_lwo,wybranowka_rus_lwo,"[2694559.3251827997, 6370431.320791926]","Vybranivka, Ukraine",Lwów,"{'lat': '49.55', 'long': '24.216666666667'}"
zborow_lwo_rus,120344,rus,lwowski,zborow,Zborów,22381,lwo,rus_lwo,zborow_rus_lwo,"[2797842.4892214164, 6388047.024516345]","Zboriv, Ukraine",Tarnopol,"{'lat': '49.666666666667', 'long': '25.15'}"
zloczow_lwo_rus,120345,rus,lwowski,zloczow,Złoczów,22382,lwo,rus_lwo,zloczow_rus_lwo,"[2770509.0478267474, 6414119.576521197]","Zolochiv, Ukraine",Tarnopol,"{'lat': '49.8', 'long': '24.9'}"
zurawno_zyd_rus,120346,rus,zydaczowski,zurawno,Żurawno,22385,zyd,rus_zyd,zurawno_rus_zyd,"[2703457.065149245, 6318012.292182937]","Zhuravno, Ukraine",Stanisławów,"{'lat': '49.25', 'long': '24.283333333333'}"
zurow_zyd_rus,120347,rus,zydaczowski,zurow,Żurów,22386,zyd,rus_zyd,zurow_rus_zyd,"[2724058.1712376336, 6326350.87246901]","Zhuriv, Ukraine",Stanisławów,"{'lat': '49.316666666667', 'long': '24.45'}"
zydaczow_zyd_rus,120348,rus,zydaczowski,zydaczow,Żydaczów,22387,zyd,rus_zyd,zydaczow_rus_zyd,"[2688980.612197919, 6338834.476173463]","Zhydachiv, Ukraine",Stanisławów,"{'lat': '49.383333333333', 'long': '24.133333333333'}"
zolkiew_lwo_rus,120349,rus,lwowski,zolkiew,Żółkiew,22383,lwo,rus_lwo,zolkiew_rus_lwo,"[2670157.3492142777, 6458011.867430966]","Zhovkva, Ukraine",Lwów,"{'lat': '50.066666666667', 'long': '23.966666666667'}"
bircza_prz_rus,130100,rus,przemyski,biercza,Bircza,1934,prz,rus_prz,biercza_rus_prz,"[2502461.3488880503, 6391512.870223576]",,,
nowe_miasto_prz_rus,130400,rus,przemyski,nowomiasto_bybel,Nowe Miasto,2015,prz,rus_prz,nowomiasto_bybel_rus_prz,"[2545338.1672010627, 6380134.202011437]",,,
_prz_rus,131100,rus,przemyski,uszkow,uszkow_villages,,prz,rus_prz,uszkow_rus_prz,,,,
"",131200,rus,przemyski,laszki,Laszki Murowane,1993,prz,rus_prz,laszki_rus_prz,"[2551910.148499202, 6362768.798447167]",,,
_luk_wol,140101,wol,lucki,dubno,Dubno,22579,luc,wol_luc,dubno_wol_luc,"[2862834.6474303985, 6520033.698874783]","Dubno, Ukraine",Wołyń,"{'lat': '50.416666666667', 'long': '25.75'}"
kamień koszyrski_luk_wol,140102,wol,lucki,kamien_korzecki,Kamień Koszyrski,22616,luc,wol_luc,kamien_korzecki_wol_luc,"[2779083.2646254892, 6731294.5786032425]",,,
kowel_luk_wol,140103,wol,lucki,kowel,Kowel,11469,luc,wol_luc,kowel_wol_luc,"[2750871.692508228, 6658093.727232839]","Kovel, Ukraine",Wołyń,"{'lat': '51.216666666667', 'long': '24.716666666667'}"
michnów_luk_wol,140104,wol,lucki,michnowka,Michnów,12148,luc,wol_luc,michnowka_wol_luc,"[2973508.47413923, 6456154.841669321]",,,
milanowicze_luk_wol,140106,wol,lucki,milianowiec,Milanowicze,12157,luc,wol_luc,milianowiec_wol_luc,"[2721141.650441239, 6654204.873318992]",,,
niesuchojeże_wlo_wol,140107,wol,wlodzimierski,niesuchojeze,Niesuchojeże,22638,wlo,wol_wlo,niesuchojeze_wol_wlo,"[2764777.6798523776, 6688633.84910933]","Nesukhoyezhe, Ukraine",Wołyń,"{'lat': '51.383333333333', 'long': '24.816666666667'}"
ołyka_luk_wol,140108,wol,lucki,olyka,Ołyka,22640,luc,wol_luc,olyka_wol_luc,"[2873465.9454267113, 6569540.986553337]","Olyka, Ukraine",Wołyń,"{'lat': '50.716666666667', 'long': '25.816666666667'}"
warkowicze_luk_wol,140109,wol,lucki,warkowicze,Warkowicze,22658,luc,wol_luc,warkowicze_wol_luc,"[2893602.0461653112, 6527853.200019225]","Varkovychi, Ukraine",Wołyń,"{'lat': '50.466666666667', 'long': '25.966666666667'}"
wyżwa nowa_wlo_wol,140110,wol,wlodzimierski,wyzwa,Wyżwa Nowa,12797,wlo,wol_wlo,wyzwa_wol_wlo,"[2718664.1469022837, 6692778.281748981]",,,
"",140301,pod,"",borowce,borowce,,"",pod_,borowce_pod_,,,,
czartorysk_luk_pod,140302,pod,lucki,czartorysk,Czartorysk,22607,luc,pod_luc,czartorysk_pod_luc,"[2880194.027671904, 6661098.395450979]","Staryi Chortoryisk, Ukraine",Wołyń,"{'lat': '51.216666666667', 'long': '25.883333333333'}"
czetwertnia_luk_wol,140303,wol,lucki,czetwertnie,Czetwertnia,11648,luc,wol_luc,czetwertnie_wol_luc,"[2834803.30757396, 6629102.636720077]",,,
horochów_wlo_wol,140304,wol,wlodzimierski,derewicz,Horochów,22610,wlo,wol_wlo,derewicz_wol_wlo,"[2756246.6247709743, 6533499.766170222]",,,
_luk_pod,140306,pod,lucki,janowka,Janówka,22614,luc,pod_luc,janowka_pod_luc,"[2811822.1517411727, 6637652.649079367]",,,
kaszówka_luk_pod,140307,pod,lucki,kaszowka,Kaszówka,22617,luc,pod_luc,kaszowka_pod_luc,"[2818910.858186785, 6649808.342687679]","Kashivka, Ukraine",Wołyń,"{'lat': '51.166666666667', 'long': '25.35'}"
_luk_wol,140308,wol,lucki,kilikiew,Kilikijów,11860,luc,wol_luc,kilikiew_wol_luc,"[3011473.406846619, 6538570.386282447]",,,
_luk_wol,140309,wol,lucki,klewan,Klewań,22500,luc,wol_luc,klewan_wol_luc,"[2891841.897468545, 6575138.936866691]","Klevan, Ukraine",Wołyń,"{'lat': '50.75', 'long': '25.983333333333'}"
kołki_luk_wol,140310,wol,lucki,kolki,Kołki,22619,luc,wol_luc,kolki_wol_luc,"[2858362.549444607, 6638656.328311129]","Kolky, Ukraine",Wołyń,"{'lat': '51.1', 'long': '25.666666666667'}"
krasnystaw_luk_wol,140311,wol,lucki,krasnostaw,Krasnystaw,11965,luc,wol_luc,krasnostaw_wol_luc,"[3025419.114155251, 6516380.2852274105]",,,
leszniów_luk_pod,140312,pod,lucki,leszniowek,Leszniów,22628,luc,pod_luc,leszniowek_pod_luc,"[2792981.637745908, 6488264.703746524]",,,
