table,index,year,value,villages,near,is_sum
1000,pod_jrh,1726,90,0,0,0
1000,pod_jrh,1727,80,0,0,0
1000,pod_jrh,1728,80,0,0,0
1000,pod_jrh,1729,90,0,0,0
1000,pod_jrh,1731,111,0,0,0
1000,pod_jrh,1732,110,0,0,0
1000,pod_jrh,1733,129,0,0,0
1000,pod_jrh,1734,137,0,0,0
1000,pod_jrh,1736,125,0,0,0
1000,pod_jrh,1737,129,0,0,0
1000,pod_jrh,1738,150,0,0,0
1000,pod_jrh,1741,106,0,0,0
1000,pod_jrh,1743,228,0,0,0
1000,pod_jrh,1744,228,0,0,0
1000,pod_jrh,1745,282,0,0,0
1000,pod_jrh,1746,312,0,0,0
1000,pod_jrh,1747,230,0,0,0
1000,pod_jrh,1748,240,0,0,0
1000,pod_jrh,1749,250,0,0,0
1000,pod_jrh,1751,330,0,0,0
1000,pod_jrh,1752,227,0,0,0
1000,pod_jrh,1753,288,0,0,0
1000,pod_jrh,1754,288,0,0,0
1000,pod_jrh,1755,300,0,0,0
1000,pod_jrh,1757,316,0,0,0
1000,pod_jrh,1758,320,0,0,0
1000,pod_jrh,1760,300,0,0,0
1000,pod_jrh,1761,332,0,0,0
1000,pod_jrh,1762,302,0,0,0
1000,pod_jrh,1763,310,0,0,0
1000,pod_jrh,1764,366,0,0,0
1000,pod_jryszw,1721,100,0,0,0
1000,pod_jryszw,1722,70,0,0,0
1000,pod_jryszw,1723,137,0,0,0
1000,pod_jryszw,1724,141,0,0,0
1000,pod_jryszw,1725,166,0,0,0
1000,pod_jryszw,1726,154,0,0,0
1000,pod_jryszw,1727,220,0,0,0
1000,pod_jryszw,1728,220,0,0,0
1000,pod_jryszw,1729,258,0,0,0
1000,pod_jryszw,1731,176,0,0,0
1000,pod_jryszw,1732,208,0,0,0
1000,pod_jryszw,1733,219,0,0,0
1000,pod_jryszw,1734,220,0,0,0
1000,pod_jryszw,1736,230,0,0,0
1000,pod_jryszw,1737,260,0,0,0
1000,pod_jryszw,1738,330,0,0,0
1000,pod_jryszw,1741,400,0,0,0
1000,pod_jryszw,1743,574,0,0,0
1000,pod_jryszw,1744,606,0,0,0
1000,pod_jryszw,1745,567,0,0,0
1000,pod_jryszw,1746,644,0,0,0
1000,pod_jryszw,1747,558,0,0,0
1000,pod_jryszw,1748,586,0,0,0
1000,pod_jryszw,1749,620,0,0,0
1000,pod_jryszw,1751,700,0,0,0
1000,pod_jryszw,1752,724,0,0,0
1000,pod_jryszw,1753,676,0,0,0
1000,pod_jryszw,1754,722,0,0,0
1000,pod_jryszw,1755,747,0,0,0
1000,pod_jryszw,1757,560,0,0,0
1000,pod_jryszw,1758,570,0,0,0
1000,pod_jryszw,1760,634,0,0,0
1000,pod_jryszw,1761,654,0,0,0
1000,pod_jryszw,1762,600,0,0,0
1000,pod_jryszw,1763,700,0,0,0
1000,pod_jryszw,1764,720,0,0,0
1000,pod_jzlwc,1721,430,0,0,0
1000,pod_jzlwc,1722,400,0,0,0
1000,pod_jzlwc,1725,460,0,0,0
1000,pod_jzlwc,1726,500,0,0,0
1000,pod_jzlwc,1727,680,0,0,0
1000,pod_jzlwc,1728,601,0,0,0
1000,pod_jzlwc,1729,703,0,0,0
1000,pod_jzlwc,1731,497,0,0,0
1000,pod_jzlwc,1732,591,0,0,0
1000,pod_jzlwc,1733,607,0,0,0
1000,pod_jzlwc,1734,665,0,0,0
1000,pod_jzlwc,1736,426,0,0,0
1000,pod_jzlwc,1737,135,0,0,0
1000,pod_jzlwc,1738,520,0,0,0
1000,pod_jzlwc,1741,386,0,0,0
1000,pod_jzlwc,1745,200,0,0,0
1000,pod_jzlwc,1746,188,0,0,0
1000,pod_jzlwc,1747,270,0,0,0
1000,pod_jzlwc,1752,704,0,0,0
1000,pod_jzlwc,1763,350,0,0,0
1000,pod_jzlwc,1764,448,0,0,0
1000,pod_jzrzny,1752,200,0,0,0
1000,pod_klsz,1729,50,0,0,0
1000,pod_klsz,1732,26,0,0,0
1000,pod_klsz,1734,25,0,0,0
1000,pod_klsz,1736,50,0,0,0
1000,pod_klsz,1737,40,0,0,0
1000,pod_klsz,1738,50,0,0,0
1000,pod_klsz,1752,166,0,0,0
1000,pod_klsz,1753,134,0,0,0
1000,pod_klsz,1754,135,0,0,0
1000,pod_klsz,1755,140,0,0,0
1000,pod_klsz,1757,164,0,0,0
1000,pod_klsz,1758,164,0,0,0
1000,pod_klsz,1760,188,0,0,0
1000,pod_klsz,1761,180,0,0,0
1000,pod_klsz,1762,170,0,0,0
1000,pod_kmnc_pdlsk,1749,500,0,0,0
1000,pod_ksprwc,1741,64,0,0,0
1000,pod_ksprwc,1753,60,0,0,0
1000,pod_ksprwc,1754,60,0,0,0
1000,pod_ksprwc,1755,63,0,0,0
1000,pod_ksprwc,1757,63,0,0,0
1000,pod_ksprwc,1758,63,0,0,0
1000,pod_ktjgrd,1720,154,0,0,0
1000,pod_ktjgrd,1721,220,0,0,0
1000,pod_ktjgrd,1723,185,0,0,0
1000,pod_ktjgrd,1724,153,0,0,0
1000,pod_ktjgrd,1725,206,0,0,0
1000,pod_ktjgrd,1727,200,0,0,0
1000,pod_ktjgrd,1728,170,0,0,0
1000,pod_ktjgrd,1729,80,0,0,0
1000,pod_ktjgrd,1731,110,0,0,0
1000,pod_ktjgrd,1732,130,0,0,0
1000,pod_ktjgrd,1733,135,0,0,0
1000,pod_ktjgrd,1737,169,0,0,0
1000,pod_ktjgrd,1738,150,0,0,0
1000,pod_ktjgrd,1741,120,0,0,0
1000,pod_ktjgrd,1743,230,0,0,0
1000,pod_ktjgrd,1744,242,0,0,0
1000,pod_ktjgrd,1745,130,0,0,0
1000,pod_ktjgrd,1747,200,0,0,0
1000,pod_ktjgrd,1748,210,0,0,0
1000,pod_ktjgrd,1749,229,0,0,0
1000,pod_ktjgrd,1751,325,0,0,0
1000,pod_ktjgrd,1752,363,0,0,0
1000,pod_ktjgrd,1753,302,0,0,0
1000,pod_ktjgrd,1754,302,0,0,0
1000,pod_ktjgrd,1755,313,0,0,0
1000,pod_ktjgrd,1757,330,0,0,0
1000,pod_ktjgrd,1760,388,0,0,0
1000,pod_ktjgrd,1761,400,0,0,0
1000,pod_ktjgrd,1762,350,0,0,0
1000,pod_ktjgrd,1763,320,0,0,0
1000,pod_klndzny,1725,150,0,0,0
1000,pod_klndzny,1727,100,0,0,0
1000,pod_klndzny,1731,77,0,0,0
1000,pod_klndzny,1732,50,0,0,0
1000,pod_klndzny,1733,50,0,0,0
1000,pod_klndzny,1736,50,0,0,0
1000,pod_klndzny,1738,75,0,0,0
1000,pod_klndzny,1741,40,0,0,0
1000,pod_klndzny,1743,40,0,0,0
1000,pod_klndzny,1744,50,0,0,0
1000,pod_klndzny,1745,40,0,0,0
1000,pod_klndzny,1748,84,0,0,0
1000,pod_klndzny,1749,90,0,0,0
1000,pod_klndzny,1751,72,0,0,0
1000,pod_klndzny,1752,80,0,0,0
1000,pod_klndzny,1753,81,0,0,0
1000,pod_klndzny,1754,81,0,0,0
1000,pod_klndzny,1755,63,0,0,0
1000,pod_klndzny,1757,60,0,0,0
1000,pod_klndzny,1758,60,0,0,0
1000,pod_klndzny,1760,78,0,0,0
1000,pod_klndzny,1761,78,0,0,0
1000,pod_klndzny,1762,80,0,0,0
1000,pod_klndzny,1763,70,0,0,0
1000,pod_klndzny,1764,100,0,0,0
1000,pod_kpjgrd,1720,130,0,0,0
1000,pod_kpjgrd,1722,305,0,0,0
1000,pod_kpjgrd,1723,234,0,0,0
1000,pod_kpjgrd,1724,237,0,0,0
1000,pod_kpjgrd,1727,273,0,0,0
1000,pod_kpjgrd,1728,250,0,0,0
1000,pod_kpjgrd,1729,250,0,0,0
1000,pod_kpjgrd,1731,165,0,0,0
1000,pod_kpjgrd,1732,150,0,0,0
1000,pod_kpjgrd,1733,204,0,0,0
1000,pod_kpjgrd,1734,180,0,0,0
1000,pod_kpjgrd,1748,264,0,0,0
1000,pod_kpjgrd,1751,280,0,0,0
1000,pod_kpjgrd,1753,335,0,0,0
1000,pod_kpjgrd,1754,302,0,0,0
1000,pod_kpjgrd,1755,313,0,0,0
1000,pod_kpjgrd,1757,293,0,0,0
1000,pod_kpjgrd,1758,300,0,0,0
1000,pod_kpjgrd,1760,260,0,0,0
1000,pod_kpjgrd,1761,204,0,0,0
1000,pod_kpjgrd,1762,234,0,0,0
1000,pod_kpjgrd,1763,250,0,0,0
1000,pod_kpjgrd,1764,340,0,0,0
1000,pod_krlwk,1720,196,0,0,0
1000,pod_krlwk,1721,102,0,0,0
1000,pod_krlwk,1723,195,0,0,0
1000,pod_krlwk,1724,288,0,0,0
1000,pod_krlwk,1725,270,0,0,0
1000,pod_krlwk,1727,366,0,0,0
1000,pod_krlwk,1728,291,0,0,0
1000,pod_krlwk,1729,178,0,0,0
1000,pod_krlwk,1732,396,0,0,0
1000,pod_krlwk,1733,380,0,0,0
1000,pod_krlwk,1734,460,0,0,0
1000,pod_krlwk,1736,440,0,0,0
1000,pod_krlwk,1737,364,0,0,0
1000,pod_krlwk,1738,300,0,0,0
1000,pod_krlwk,1747,150,0,0,0
1000,pod_krlwk,1748,100,0,0,0
1000,pod_krlwk,1749,100,0,0,0
1000,pod_krlwk,1751,100,0,0,0
1000,pod_krlwk,1752,155,0,0,0
1000,pod_krlwk,1753,170,0,0,0
1000,pod_krlwk,1754,180,0,0,0
1000,pod_krlwk,1755,166,0,0,0
1000,pod_krlwk,1764,181,0,0,0
1000,pod_krzywcz,1720,324,0,0,0
1000,pod_krzywcz,1722,100,0,0,0
1000,pod_krzywcz,1725,600,0,0,0
1000,pod_krzywcz,1732,676,0,0,0
1000,pod_krzywcz,1733,564,0,0,0
1000,pod_krzywcz,1737,520,0,0,0
1000,pod_krzywcz,1744,335,0,0,0
1000,pod_krzywcz,1745,330,0,0,0
1000,pod_krzywcz,1746,340,0,0,0
1000,pod_krzywcz,1749,370,0,0,0
1000,pod_krzywcz,1751,420,0,0,0
1000,pod_krzywcz,1752,466,0,0,0
1000,pod_krzywcz,1757,450,0,0,0
1000,pod_krzywcz,1762,520,0,0,0
1000,pod_krzywcz,1764,566,0,0,0
1000,pod_kdrync,1720,196,0,0,0
1000,pod_kdrync,1721,390,0,0,0
1000,pod_kdrync,1723,224,0,0,0
1000,pod_kdrync,1725,250,0,0,0
1000,pod_kdrync,1729,40,0,0,0
1000,pod_kdrync,1731,176,0,0,0
1000,pod_kdrync,1732,208,0,0,0
1000,pod_kdrync,1733,180,0,0,0
1000,pod_kdrync,1734,220,0,0,0
1000,pod_kdrync,1736,250,0,0,0
1000,pod_kdrync,1741,220,0,0,0
1000,pod_kdrync,1743,288,0,0,0
1000,pod_kdrync,1744,256,0,0,0
1000,pod_kdrync,1745,300,0,0,0
1000,pod_kdrync,1746,272,0,0,0
1000,pod_kdrync,1747,352,0,0,0
1000,pod_kdrync,1748,284,0,0,0
1000,pod_kdrync,1752,259,0,0,0
1000,pod_kdrync,1757,250,0,0,0
1000,pod_kdrync,1758,259,0,0,0
1000,pod_kdrync,1760,304,0,0,0
1000,pod_kdrync,1761,288,0,0,0
1000,pod_kdrync,1762,250,0,0,0
1000,pod_kdrync,1763,210,0,0,0
1000,pod_kdrync,1764,210,0,0,0
1000,pod_kpn,1723,159,0,0,0
1000,pod_kpn,1724,150,0,0,0
1000,pod_kpn,1727,246,0,0,0
1000,pod_kpn,1728,246,0,0,0
1000,pod_kpn,1729,150,0,0,0
1000,pod_kpn,1732,310,0,0,0
1000,pod_kpn,1733,249,0,0,0
1000,pod_kpn,1734,300,0,0,0
1000,pod_kpn,1736,80,0,0,0
1000,pod_kpn,1737,302,0,0,0
1000,pod_kpn,1741,310,0,0,0
1000,pod_kpn,1745,450,0,0,0
1000,pod_kpn,1746,520,0,0,0
1000,pod_kpn,1747,284,0,0,0
1000,pod_kpn,1748,484,0,0,0
1000,pod_kpn,1749,480,0,0,0
1000,pod_kpn,1751,460,0,0,0
1000,pod_kpn,1752,478,0,0,0
1000,pod_kpn,1755,254,0,0,0
1000,pod_kzmn,1727,100,0,0,0
1000,pod_kzmn,1728,100,0,0,0
1000,pod_kzmn,1747,230,0,0,0
1000,pod_kzmn,1753,224,0,0,0
1000,pod_kzmn,1754,228,0,0,0
1000,pod_kzmn,1755,235,0,0,0
1000,pod_kzmn,1757,236,0,0,0
1000,pod_kzmn,1764,280,0,0,0
1000,pod_lnckrn,1747,400,0,0,0
1000,pod_lnckrn,1748,200,0,0,0
1000,pod_lnckrn,1752,288,0,0,0
1000,pod_lnckrn,1753,381,0,0,0
1000,pod_lnckrn,1754,381,0,0,0
1000,pod_lnckrn,1755,375,0,0,0
1000,pod_lnckrn,1762,460,0,0,0
1000,pod_lnckrn,1763,450,0,0,0
1000,pod_lnckrn,1764,560,0,0,0
1000,pod_ltyczw,1720,200,0,0,0
1000,pod_ltyczw,1722,310,0,0,0
1000,pod_ltyczw,1725,100,0,0,0
1000,pod_ltyczw,1751,500,0,0,0
1000,pod_ltyczw,1754,529,0,0,0
1000,pod_ltyczw,1755,548,0,0,0
1000,pod_ltyczw,1758,560,0,0,0
1000,pod_ltyczw,1763,400,0,0,0
1000,pod_ltnwc,1722,125,0,0,0
1000,pod_ltnwc,1723,309,0,0,0
1000,pod_ltnwc,1725,150,0,0,0
1000,pod_ltnwc,1727,300,0,0,0
1000,pod_ltnwc,1728,225,0,0,0
1000,pod_ltnwc,1731,210,0,0,0
1000,pod_ltnwc,1733,360,0,0,0
1000,pod_ltnwc,1734,290,0,0,0
1000,pod_ltnwc,1736,475,0,0,0
1000,pod_ltnwc,1754,82,0,0,0
1000,pod_ltnwc,1757,73,0,0,0
1000,pod_ltnwc,1758,70,0,0,0
1000,pod_ltnwc,1760,94,0,0,0
1000,pod_ltnwc,1762,98,0,0,0
1000,pod_ltnwc,1763,80,0,0,0
1000,pod_ltnwc,1764,134,0,0,0
1000,pod_ltyn,1722,138,0,0,0
1000,pod_ltyn,1723,174,0,0,0
1000,pod_ltyn,1724,192,0,0,0
1000,pod_ltyn,1729,360,0,0,0
1000,pod_ltyn,1731,280,0,0,0
1000,pod_ltyn,1732,390,0,0,0
1000,pod_mchlpl,1725,160,0,0,0
1000,pod_mchlpl,1728,60,0,0,0
1000,pod_mchlpl,1729,250,0,0,0
1000,pod_mchlpl,1731,220,0,0,0
1000,pod_mchlpl,1733,99,0,0,0
1000,pod_mchlpl,1734,275,0,0,0
1000,pod_mchlpl,1736,250,0,0,0
1000,pod_mchlpl,1738,240,0,0,0
1000,pod_mchlpl,1741,200,0,0,0
1000,pod_mchlpl,1743,288,0,0,0
1000,pod_mchlpl,1744,355,0,0,0
1000,pod_mchlpl,1745,235,0,0,0
1000,pod_mchlpl,1746,215,0,0,0
1000,pod_mchlpl,1747,280,0,0,0
1000,pod_mchlpl,1748,220,0,0,0
1000,pod_mchlpl,1749,230,0,0,0
1000,pod_mchlpl,1751,330,0,0,0
1000,pod_mchlpl,1752,280,0,0,0
1000,pod_mchlpl,1753,297,0,0,0
1000,pod_mchlpl,1754,299,0,0,0
1000,pod_mchlpl,1755,310,0,0,0
1000,pod_mchlpl,1757,340,0,0,0
1000,pod_mchlpl,1758,360,0,0,0
1000,pod_mchlpl,1760,390,0,0,0
1000,pod_mchlpl,1761,290,0,0,0
1000,pod_mchlpl,1762,308,0,0,0
1000,pod_mchlpl,1763,290,0,0,0
1000,pod_mchlpl,1764,290,0,0,0
1000,pod_mdzybrz,1722,565,0,0,0
1000,pod_mdzybrz,1723,978,0,0,0
1000,pod_mdzybrz,1724,918,0,0,0
1000,pod_mdzybrz,1725,1250,0,0,0
1000,pod_mdzybrz,1726,1170,0,0,0
1000,pod_mdzybrz,1727,1200,0,0,0
1000,pod_mdzybrz,1728,800,0,0,0
1000,pod_mdzybrz,1729,936,0,0,0
1000,pod_mdzybrz,1731,320,0,0,0
1000,pod_mdzybrz,1733,1112,0,0,0
1000,pod_mdzybrz,1734,987,0,0,0
1000,pod_mdzybrz,1736,130,0,0,0
1000,pod_mdzybrz,1741,332,0,0,0
1000,pod_mdzybrz,1744,250,0,0,0
1000,pod_mdzybrz,1745,1400,0,0,0
1000,pod_mdzybrz,1746,1128,0,0,0
1000,pod_mdzybrz,1747,1200,0,0,0
1000,pod_mdzybrz,1748,1814,0,0,0
1000,pod_mdzybrz,1749,420,0,0,0
1000,pod_mdzybrz,1753,2072,0,0,0
1000,pod_mdzybrz,1754,2000,0,0,0
1000,pod_mdzybrz,1762,908,0,0,0
1000,pod_mdzybrz,1763,2200,0,0,0
1000,pod_mdzybrz,1764,2500,0,0,0
1000,pod_mktync,1723,150,0,0,0
1000,pod_mktync,1724,165,0,0,0
1000,pod_mktync,1726,150,0,0,0
1000,pod_mktync,1727,200,0,0,0
1000,pod_mktync,1728,200,0,0,0
1000,pod_mktync,1732,312,0,0,0
1000,pod_mkljw,1720,100,0,0,0
1000,pod_mkljw,1723,159,0,0,0
1000,pod_mkljw,1724,186,0,0,0
1000,pod_mkljw,1725,200,0,0,0
1000,pod_mkljw,1726,180,0,0,0
1000,pod_mkljw,1727,240,0,0,0
1000,pod_mkljw,1728,240,0,0,0
1000,pod_mkljw,1731,220,0,0,0
1000,pod_mkljw,1732,66,0,0,0
1000,pod_mkljw,1733,273,0,0,0
1000,pod_mkljw,1736,200,0,0,0
1000,pod_mkljw,1741,365,0,0,0
1000,pod_mkljw,1744,470,0,0,0
1000,pod_mkljw,1745,462,0,0,0
1000,pod_mkljw,1746,488,0,0,0
1000,pod_mkljw,1752,520,0,0,0
1000,pod_mkljw,1754,655,0,0,0
1000,pod_mkljw,1755,689,0,0,0
1000,pod_mkljw,1757,634,0,0,0
1000,pod_mkljw,1760,440,0,0,0
1000,pod_mkljw,1761,530,0,0,0
1000,pod_mnkwc,1721,54,0,0,0
1000,pod_mnkwc,1727,400,0,0,0
1000,pod_mnkwc,1728,300,0,0,0
1000,pod_mnkwc,1729,351,0,0,0
1000,pod_mnkwc,1734,32,0,0,0
1000,pod_mnkwc,1736,400,0,0,0
1000,pod_mnkwc,1737,286,0,0,0
1000,pod_mnkwc,1738,330,0,0,0
1000,pod_mnkwc,1741,400,0,0,0
1000,pod_mnkwc,1743,513,0,0,0
1000,pod_mnkwc,1744,450,0,0,0
1000,pod_mnkwc,1745,430,0,0,0
1000,pod_mnkwc,1746,520,0,0,0
1000,pod_mnkwc,1747,500,0,0,0
1000,pod_mnkwc,1748,462,0,0,0
1000,pod_mnkwc,1751,560,0,0,0
1000,pod_mnkwc,1752,415,0,0,0
1000,pod_mnkwc,1753,459,0,0,0
1000,pod_mnkwc,1754,429,0,0,0
1000,pod_mnkwc,1755,444,0,0,0
1000,pod_mnkwc,1757,444,0,0,0
1000,pod_mnkwc,1758,480,0,0,0
1000,pod_mnkwc,1760,546,0,0,0
1000,pod_mnkwc,1761,572,0,0,0
1000,pod_mnkwc,1762,630,0,0,0
1000,pod_mnkwc,1763,530,0,0,0
1000,pod_mnkwc,1764,600,0,0,0
1000,pod_mhylw_pdlsk,1721,330,0,0,0
1000,pod_mhylw_pdlsk,1722,415,0,0,0
1000,pod_mhylw_pdlsk,1723,508,0,0,0
1000,pod_mhylw_pdlsk,1724,204,0,0,0
1000,pod_mhylw_pdlsk,1725,200,0,0,0
1000,pod_mhylw_pdlsk,1728,160,0,0,0
1000,pod_mhylw_pdlsk,1729,300,0,0,0
1000,pod_mhylw_pdlsk,1731,200,0,0,0
1000,pod_mhylw_pdlsk,1732,260,0,0,0
1000,pod_mztw,1720,216,0,0,0
1000,pod_nwy_knstntynw,1720,84,0,0,0
1000,pod_nwy_knstntynw,1721,184,0,0,0
1000,pod_nwy_knstntynw,1722,144,0,0,0
1000,pod_nwy_knstntynw,1723,180,0,0,0
1000,pod_nwy_knstntynw,1724,188,0,0,0
1000,pod_nwy_knstntynw,1725,200,0,0,0
1000,pod_nwy_knstntynw,1726,200,0,0,0
1000,pod_nwy_knstntynw,1727,300,0,0,0
1000,pod_nwy_knstntynw,1728,250,0,0,0
1000,pod_nwy_knstntynw,1729,300,0,0,0
1000,pod_nwy_knstntynw,1731,264,0,0,0
1000,pod_nwy_knstntynw,1732,241,0,0,0
1000,pod_kp,1720,324,0,0,0
1000,pod_kp,1721,400,0,0,0
1000,pod_kp,1722,300,0,0,0
1000,pod_kp,1725,90,0,0,0
1000,pod_kp,1732,416,0,0,0
1000,pod_kp,1733,498,0,0,0
1000,pod_kp,1736,500,0,0,0
1000,pod_kp,1737,498,0,0,0
1000,pod_kp,1738,500,0,0,0
1000,pod_kp,1741,500,0,0,0
1000,pod_kp,1743,500,0,0,0
1000,pod_kp,1744,500,0,0,0
1000,pod_kp,1747,500,0,0,0
1000,pod_kp,1748,500,0,0,0
1000,pod_kp,1751,150,0,0,0
1000,pod_kp,1752,124,0,0,0
1000,pod_kp,1753,150,0,0,0
1000,pod_kp,1754,158,0,0,0
1000,pod_kp,1755,158,0,0,0
1000,pod_lchwc,1743,50,0,0,0
1000,pod_lchwc,1744,72,0,0,0
1000,pod_lchwc,1745,100,0,0,0
1000,pod_lchwc,1746,120,0,0,0
1000,pod_lchwc,1747,120,0,0,0
1000,pod_lchwc,1752,104,0,0,0
1000,pod_lchwc,1753,70,0,0,0
1000,pod_lchwc,1754,71,0,0,0
1000,pod_lchwc,1755,73,0,0,0
1000,pod_lchwc,1757,43,0,0,0
1000,pod_lchwc,1758,45,0,0,0
1000,pod_lchwc,1760,54,0,0,0
1000,pod_lchwc,1761,58,0,0,0
1000,pod_lchwc,1762,60,0,0,0
1000,pod_lchwc,1763,60,0,0,0
1000,pod_rynn,1753,210,0,0,0
1000,pod_rynn,1755,300,0,0,0
1000,pod_rynn,1757,320,0,0,0
1000,pod_rynn,1758,300,0,0,0
1000,pod_rynn,1760,332,0,0,0
1000,pod_rynn,1761,338,0,0,0
1000,pod_rynn,1762,328,0,0,0
1000,pod_rynn,1764,439,0,0,0
1000,pod_zrzync,1734,150,0,0,0
1000,pod_zrzync,1736,123,0,0,0
1000,pod_zrzync,1737,172,0,0,0
1000,pod_zrzync,1738,250,0,0,0
1000,pod_zrzync,1741,400,0,0,0
1000,pod_zrzync,1743,608,0,0,0
1000,pod_zrzync,1744,642,0,0,0
1000,pod_zrzync,1745,674,0,0,0
1000,pod_zrzync,1746,796,0,0,0
1000,pod_zrzync,1747,696,0,0,0
1000,pod_zrzync,1748,810,0,0,0
1000,pod_zrzync,1749,750,0,0,0
1000,pod_zrzync,1751,720,0,0,0
1000,pod_zrzync,1752,873,0,0,0
1000,pod_zrzync,1753,711,0,0,0
1000,pod_zrzync,1754,550,0,0,0
1000,pod_zrzync,1755,570,0,0,0
1000,pod_zrzync,1757,766,0,0,0
1000,pod_zrzync,1758,780,0,0,0
1000,pod_zrzync,1760,704,0,0,0
1000,pod_zrzync,1761,735,0,0,0
1000,pod_zrzync,1762,750,0,0,0
1000,pod_zrzync,1763,750,0,0,0
1000,pod_zrzync,1764,890,0,0,0
1000,pod_pkw,1720,114,0,0,0
1000,pod_pkw,1721,100,0,0,0
1000,pod_pkw,1722,200,0,0,0
1000,pod_pkw,1723,209,0,0,0
1000,pod_pkw,1736,100,0,0,0
1000,pod_pkw,1738,200,0,0,0
1000,pod_pkw,1745,200,0,0,0
1000,pod_pkw,1746,352,0,0,0
1000,pod_pkw,1747,352,0,0,0
1000,pod_pkw,1749,352,0,0,0
1000,pod_plw,1720,112,0,0,0
1000,pod_plw,1722,205,0,0,0
1000,pod_plw,1724,135,0,0,0
1000,pod_plw,1728,140,0,0,0
1000,pod_plw,1729,164,0,0,0
1000,pod_plw,1731,176,0,0,0
1000,pod_plw,1732,208,0,0,0
1000,pod_plw,1733,150,0,0,0
1000,pod_plw,1736,180,0,0,0
1000,pod_plw,1737,50,0,0,0
1000,pod_plw,1738,70,0,0,0
1000,pod_plw,1741,130,0,0,0
1000,pod_plw,1743,304,0,0,0
1000,pod_plw,1744,322,0,0,0
1000,pod_plw,1747,270,0,0,0
1000,pod_plw,1748,300,0,0,0
1000,pod_plw,1752,322,0,0,0
1000,pod_plw,1753,341,0,0,0
1000,pod_plw,1754,341,0,0,0
1000,pod_plw,1755,352,0,0,0
1000,pod_plw,1757,320,0,0,0
1000,pod_plw,1758,325,0,0,0
1000,pod_plw,1760,350,0,0,0
1000,pod_plw,1761,300,0,0,0
1000,pod_plw,1762,260,0,0,0
1000,pod_plw,1763,250,0,0,0
1000,pod_plw,1764,280,0,0,0
1000,pod_pbznny,1764,391,0,0,0
1000,pod_plskrw,1720,200,0,0,0
1000,pod_plskrw,1722,380,0,0,0
1000,pod_plskrw,1726,50,0,0,0
1000,pod_plskrw,1733,300,0,0,0
1000,pod_plskrw,1736,500,0,0,0
1000,pod_plskrw,1737,144,0,0,0
1000,pod_plskrw,1738,420,0,0,0
1000,pod_plskrw,1741,420,0,0,0
1000,pod_plskrw,1744,640,0,0,0
1000,pod_plskrw,1746,668,0,0,0
1000,pod_plskrw,1748,612,0,0,0
1000,pod_plskrw,1749,635,0,0,0
1000,pod_plskrw,1751,763,0,0,0
1000,pod_plskrw,1752,833,0,0,0
1000,pod_plskrw,1753,700,0,0,0
1000,pod_plskrw,1754,726,0,0,0
1000,pod_plskrw,1761,350,0,0,0
1000,pod_plskrw,1762,400,0,0,0
1000,pod_slch,1729,60,0,0,0
1000,pod_stnw,1721,530,0,0,0
1000,pod_stnw,1722,450,0,0,0
1000,pod_stnw,1723,1088,0,0,0
1000,pod_stnw,1724,753,0,0,0
1000,pod_stnw,1725,1100,0,0,0
1000,pod_stnw,1726,856,0,0,0
1000,pod_stnw,1727,940,0,0,0
1000,pod_stnw,1728,940,0,0,0
1000,pod_stnw,1729,302,0,0,0
1000,pod_stnw,1731,640,0,0,0
1000,pod_stnw,1734,900,0,0,0
1000,pod_stnw,1744,200,0,0,0
1000,pod_stnw,1745,1300,0,0,0
1000,pod_stnw,1748,750,0,0,0
1000,pod_swnc,1731,44,0,0,0
1000,pod_swnc,1732,52,0,0,0
1000,pod_swnc,1734,55,0,0,0
1000,pod_swnc,1736,70,0,0,0
1000,pod_swnc,1737,90,0,0,0
1000,pod_swnc,1738,90,0,0,0
1000,pod_swnc,1741,130,0,0,0
1000,pod_swnc,1743,228,0,0,0
1000,pod_swnc,1744,270,0,0,0
1000,pod_swnc,1745,270,0,0,0
1000,pod_swnc,1746,230,0,0,0
1000,pod_swnc,1748,160,0,0,0
1000,pod_swnc,1749,175,0,0,0
1000,pod_swnc,1751,175,0,0,0
1000,pod_swnc,1752,186,0,0,0
1000,pod_swnc,1755,179,0,0,0
1000,pod_swnc,1757,160,0,0,0
1000,pod_swnc,1758,167,0,0,0
1000,pod_srbr,1720,100,0,0,0
1000,pod_srbr,1722,80,0,0,0
1000,pod_srbr,1724,120,0,0,0
1000,pod_srbr,1728,160,0,0,0
1000,pod_srbr,1729,197,0,0,0
1000,pod_srbr,1731,111,0,0,0
1000,pod_srbr,1732,65,0,0,0
1000,pod_srbr,1733,72,0,0,0
1000,pod_srbr,1734,72,0,0,0
1000,pod_srbr,1736,70,0,0,0
1000,pod_srbr,1737,100,0,0,0
1000,pod_srbr,1741,120,0,0,0
1000,pod_srbr,1743,230,0,0,0
1000,pod_srbr,1744,200,0,0,0
1000,pod_srbr,1745,160,0,0,0
1000,pod_srbr,1746,268,0,0,0
1000,pod_srbr,1747,150,0,0,0
1000,pod_srbr,1748,176,0,0,0
1000,pod_srbr,1749,200,0,0,0
1000,pod_srbr,1751,100,0,0,0
1000,pod_srbr,1752,103,0,0,0
1000,pod_srbr,1753,107,0,0,0
1000,pod_sdrw,1721,184,0,0,0
1000,pod_sdrw,1722,165,0,0,0
1000,pod_sdrw,1723,154,0,0,0
1000,pod_sdrw,1725,120,0,0,0
